run_id,idx,close_time,open,high,low,close,volume,ema_fast_30m,ema_slow_30m,atr_30m,ema_fast_15m,ema_slow_15m,signal,trend_ok,atr_ok,vol_ok
selftest-20251017-190419,12,2025-04-21 01:34:00+00:00,59938.99202048366,59963.223667331025,59936.62194203329,59958.89544579622,22159.330334065486,59890.214013042,59935.82683387417,136.28145221982837,,,0,1,1,1
selftest-20251017-190419,13,2025-04-21 02:04:00+00:00,59958.89544579622,60111.71909462252,59942.46164144537,60106.063500226956,17203.451027972787,59933.383910478995,59951.30289445169,138.8180676780836,,,0,1,1,1
selftest-20251017-190419,14,2025-04-21 02:34:00+00:00,60106.063500226956,60177.18741566565,60099.21594040045,60174.2850053517,17340.91997100541,59981.56412945354,59971.5739954426,134.47188250573475,,,1,1,1,1
selftest-20251017-190419,15,2025-04-21 03:04:00+00:00,60174.2850053517,60189.387573502,60074.80320512362,60082.9052432238,22648.433884126163,60001.832352207595,59981.69501796816,129.2752929137002,,,0,1,1,1
selftest-20251017-190419,16,2025-04-21 03:34:00+00:00,60082.9052432238,60143.63701660845,60066.08733248142,60139.23306110923,17572.92070495037,60029.31249398793,59996.016658253706,125.05173922306805,,,0,1,1,1
selftest-20251017-190419,17,2025-04-21 04:04:00+00:00,60139.23306110923,60174.29701907051,60017.37681885459,60035.927979302454,16115.539996359266,60030.635591050836,59999.64496016723,125.57225784482269,,,0,1,1,1
selftest-20251017-190419,18,2025-04-21 04:34:00+00:00,60035.927979302454,60156.38610276832,60016.42868964454,60153.412322943674,25011.905192184033,60055.190937429405,60013.623811328725,114.46372015356246,,,0,1,1,1
selftest-20251017-190419,19,2025-04-21 05:04:00+00:00,60153.412322943674,60160.03422285459,60151.740300966994,60159.43657758995,25258.036987024254,60076.040065461515,60026.87951735248,97.50127746863602,,,0,1,1,1
selftest-20251017-190419,20,2025-04-21 05:34:00+00:00,60159.43657758995,60159.94500340457,60145.28637483548,60149.22603363489,20462.980292061442,60090.67725909619,60038.0019279236,95.09503110335469,,,0,1,1,0
selftest-20251017-190419,21,2025-04-21 06:04:00+00:00,60149.22603363489,60156.54077313064,60077.1311632213,60079.34110868295,23358.86522885493,60088.41002901355,60041.76003526535,98.39433720971907,,,0,1,1,1
selftest-20251017-190419,22,2025-04-21 06:34:00+00:00,60079.34110868295,60242.69568062111,60058.49029372034,60238.25593311602,22870.984387660177,60118.37920983404,60059.62329870633,110.71078263702864,,,0,1,1,1
selftest-20251017-190419,23,2025-04-21 07:04:00+00:00,60238.25593311602,60239.01062476799,60231.37261667067,60231.686411322495,24846.790722126214,60141.040650131734,60075.26539985325,100.54036632196117,,,0,1,1,1
selftest-20251017-190419,24,2025-04-21 07:34:00+00:00,60231.686411322495,60241.914737735184,60187.85436315654,60192.134934473215,24858.374600018586,60151.25950700003,60085.88990300051,88.54318914057876,,,0,1,1,1
selftest-20251017-190419,25,2025-04-21 08:04:00+00:00,60192.134934473215,60196.52260931719,60159.444216614786,60161.78202108822,13080.034759928594,60153.36400981767,60092.78918646303,82.01333158788319,,,0,1,1,0
selftest-20251017-190419,26,2025-04-21 08:34:00+00:00,60161.78202108822,60249.902404474786,60154.11142278196,60237.863715870604,20992.07381975112,60170.26395102826,60105.977780045534,86.9554213303896,,,0,1,1,0
selftest-20251017-190419,27,2025-04-21 09:04:00+00:00,60237.863715870604,60304.301099003605,60232.43475060283,60293.938428103655,24430.334043050945,60194.99884644334,60123.06511168718,79.99891384636327,,,0,1,1,1
selftest-20251017-190419,28,2025-04-21 09:34:00+00:00,60293.938428103655,60375.65654113171,60284.38160953105,60355.76776513096,20290.5123081163,60227.15263018086,60144.21989836389,80.94916072746803,,,0,1,1,0
selftest-20251017-190419,29,2025-04-21 10:04:00+00:00,60355.76776513096,60422.5638226594,60346.75420726561,60419.843983495746,22186.527801308923,60265.69090084384,60169.27663337587,78.17953551428374,,,0,1,1,1
selftest-20251017-190419,30,2025-04-21 10:34:00+00:00,60419.843983495746,60732.7515758157,60300.182516584486,60690.72398011689,25594.685118014382,60350.69751669845,60216.68093762505,103.5380623074395,,,0,1,1,1
selftest-20251017-190419,31,2025-04-21 11:04:00+00:00,60690.72398011689,60695.980825630766,60647.2269717571,60653.53088175136,22385.865778450898,60411.264189709036,60256.39456890926,95.81189471156384,,,0,1,1,1
selftest-20251017-190419,32,2025-04-21 11:34:00+00:00,60653.53088175136,60655.33332884302,60601.15420606194,60603.52292755433,29779.749170339568,60449.715937278095,60287.951692422444,89.68487397279958,,,0,1,1,1
selftest-20251017-190419,33,2025-04-21 12:04:00+00:00,60603.52292755433,60619.92326853093,60481.43698396094,60517.00864375146,27595.203502357832,60463.17447857277,60308.77505163417,98.98432845011328,,,0,1,1,1
selftest-20251017-190419,34,2025-04-21 12:34:00+00:00,60517.00864375146,60630.09448299872,60511.67234350759,60603.666509560964,21510.300005158206,60491.27288477041,60335.58336599115,106.39600780168725,,,0,1,1,0
selftest-20251017-190419,35,2025-04-21 13:04:00+00:00,60603.666509560964,60768.40300715004,60580.677553913214,60752.626963516064,21171.067031432118,60543.54370051954,60373.496420311596,114.13285375365012,,,0,1,1,0
selftest-20251017-190419,36,2025-04-21 13:34:00+00:00,60752.626963516064,60753.08606248871,60750.59965717132,60750.932274132065,12455.719312756639,60585.02141524205,60407.808770658914,101.1529264976941,,,0,1,1,0
selftest-20251017-190419,37,2025-04-21 14:04:00+00:00,60750.932274132065,60770.127726808736,60638.25771321207,60661.001882123644,20634.084206732914,60600.21750861837,60430.82632624661,110.02664117621887,,,0,1,1,0
selftest-20251017-190419,38,2025-04-21 14:34:00+00:00,60661.001882123644,60665.31000015117,60560.61567535382,60573.106369346424,16803.56291967397,60594.79528076398,60443.76087561932,113.6433519061263,,,0,1,1,0
selftest-20251017-190419,39,2025-04-21 15:04:00+00:00,60573.106369346424,60671.19619376848,60557.04246523133,60664.03784290037,23022.92893169463,60608.64379319126,60463.78605446305,119.14873303717988,,,0,1,1,1
selftest-20251017-190419,40,2025-04-21 15:34:00+00:00,60664.03784290037,60795.4223514315,60646.11037995874,60766.348248806506,22710.306748866697,60640.18468431431,60491.291708494275,122.97166087860387,,,0,1,1,1
selftest-20251017-190419,41,2025-04-21 16:04:00+00:00,60766.348248806506,60849.5260536957,60755.136216522296,60844.51252129759,25315.47508603397,60681.05025171096,60523.40269147639,124.58048150521998,,,0,1,1,1
selftest-20251017-190419,42,2025-04-21 16:34:00+00:00,60844.51252129759,60849.8418409802,60766.770153195364,60775.696196365505,29124.47294483659,60699.97944064187,60546.33846464813,123.99453551837516,,,0,1,1,1
selftest-20251017-190419,43,2025-04-21 17:04:00+00:00,60775.696196365505,60833.39957006739,60767.88967090333,60816.07086768327,21911.044726048058,60723.19772605015,60570.85959219678,123.25884150196569,,,0,1,1,0
selftest-20251017-190419,44,2025-04-21 17:34:00+00:00,60816.07086768327,60845.95517674922,60808.82387138836,60842.42682673272,34755.157678581294,60747.04354618667,60595.54752260914,95.01328765408314,,,0,1,1,1
selftest-20251017-190419,45,2025-04-21 18:04:00+00:00,60842.42682673272,60884.87545459026,60830.86504864426,60881.20640198672,23074.659177219837,60773.876117346685,60621.516511643465,95.38875565925056,,,0,1,1,1
selftest-20251017-190419,46,2025-04-21 18:34:00+00:00,60881.20640198672,61002.24459451769,60840.753668174904,60999.48991385691,16948.874700550496,60818.99887664874,60655.87773002651,103.05388448508633,,,0,1,1,0
selftest-20251017-190419,47,2025-04-21 19:04:00+00:00,60999.48991385691,61045.873790523474,60984.08751612121,61038.96824068422,19684.476811151522,60862.992749455836,60690.704140086295,97.57531233024876,,,0,1,1,0
selftest-20251017-190419,48,2025-04-21 19:34:00+00:00,61038.96824068422,61152.09217961851,61002.41182128849,61134.05640116139,20444.12143874831,60917.205479796954,60731.008891093115,99.80804224731193,,,0,1,1,0
selftest-20251017-190419,49,2025-04-21 20:04:00+00:00,61134.05640116139,61166.41770400684,61131.699789489925,61154.545977732974,24795.69752557913,60964.673579384165,60769.51226260583,88.8789323387469,,,0,1,1,1
selftest-20251017-190419,50,2025-04-21 20:34:00+00:00,61154.545977732974,61216.077998767636,61149.45660900725,61202.13881804902,18225.008439585414,61012.16662711714,60808.841949464295,93.46000265610408,,,0,1,1,0
selftest-20251017-190419,51,2025-04-21 21:04:00+00:00,61202.13881804902,61322.0149707167,61196.99920428224,61291.65162507658,20752.143539629513,61068.06362670904,60852.73373815632,92.97041357308937,,,0,1,1,0
selftest-20251017-190419,52,2025-04-21 21:34:00+00:00,61291.65162507658,61329.686206746395,61094.02363807998,61125.286981653495,21328.339148231138,61079.50829769793,60877.51130574697,102.32528813516547,,,0,1,1,0
selftest-20251017-190419,53,2025-04-21 22:04:00+00:00,61125.286981653495,61127.82398457876,61084.52345286638,61098.432049370596,20138.241294827287,61083.29304803247,60897.59500971275,97.26434550482476,,,0,1,1,0
selftest-20251017-190419,54,2025-04-21 22:34:00+00:00,61098.432049370596,61107.93934428764,61052.21310281773,61053.173672468096,25907.37811269041,61077.2691729196,60911.73852450869,90.57965050462111,,,0,1,1,1
selftest-20251017-190419,55,2025-04-21 23:04:00+00:00,61053.173672468096,61059.27148464055,60968.941026879285,60987.373266754,25040.862704936164,61059.289991686484,60918.61441016735,90.28969483232557,,,0,1,1,1
selftest-20251017-190419,56,2025-04-21 23:34:00+00:00,60987.373266754,60989.93534963472,60964.17459676226,60966.01033505332,27814.518930144703,61040.63406035986,60922.923130611525,86.19605662429811,,,0,1,1,1
selftest-20251017-190419,57,2025-04-22 00:04:00+00:00,60966.01033505332,61167.72805226623,60959.750687040796,61160.48475198236,20615.427119121458,61064.60419868436,60944.51964164524,96.37230420011058,,,0,1,1,0
selftest-20251017-190419,58,2025-04-22 00:34:00+00:00,61160.48475198236,61176.07205433118,61058.50469884154,61066.80754743446,28015.284452592525,61065.04486843439,60955.636723989715,102.11773635216638,,,0,1,1,1
selftest-20251017-190419,59,2025-04-22 01:04:00+00:00,61066.80754743446,61235.35681967833,61038.38352060135,61197.28024480832,16767.547197740154,61091.491943709174,60977.6043167914,112.32937157580766,,,0,1,1,0
selftest-20251017-190419,60,2025-04-22 01:34:00+00:00,61197.28024480832,61275.859117775275,60956.544071893804,61003.5455947991,16685.963563489175,61073.902673927165,60979.9626147921,123.60252297142817,,,0,1,1,0
selftest-20251017-190419,61,2025-04-22 02:04:00+00:00,61003.5455947991,61006.1591587797,60972.65656452898,60974.88795552656,17278.870277852493,61054.09973024705,60979.5012821316,121.58226010346074,,,0,1,1,0
selftest-20251017-190419,62,2025-04-22 02:34:00+00:00,60974.88795552656,61008.89635885846,60970.4104980823,61006.930632936055,22067.083405547135,61044.66591078485,60981.99485947746,113.63979599247094,,,0,1,1,1
selftest-20251017-190419,63,2025-04-22 03:04:00+00:00,61006.930632936055,61110.66284889663,60982.806884793274,61090.659269272066,28014.447082258772,61053.8645824823,60991.87344218606,120.29251382007403,,,0,1,1,1
selftest-20251017-190419,64,2025-04-22 03:34:00+00:00,61090.659269272066,61200.42991381581,61046.72053893401,61189.776002424675,19527.35503594737,61081.04686647079,61009.86458402593,126.51308418588918,,,0,1,1,0
selftest-20251017-190419,65,2025-04-22 04:04:00+00:00,61189.776002424675,61305.16674698965,61155.798948951575,61299.10343685321,20023.489112089002,61124.658180547274,61036.15902519204,128.25251501471888,,,0,1,1,0
selftest-20251017-190419,66,2025-04-22 04:34:00+00:00,61299.10343685321,61308.35880252868,61258.24713319377,61268.61018899102,21095.107255262286,61153.44858223603,61057.29094917377,114.99887934818305,,,0,1,1,0
selftest-20251017-190419,67,2025-04-22 05:04:00+00:00,61268.61018899102,61271.45895094071,61210.999766075525,61224.20860751892,24700.175421541066,61167.60058729261,61072.46528175059,116.22449743052597,,,0,1,1,1
selftest-20251017-190419,68,2025-04-22 05:34:00+00:00,61224.20860751892,61351.4912389827,61177.179217072655,61341.51123790904,20019.757488395528,61202.3827174159,61096.92400503772,124.6949103191073,,,0,1,1,0
selftest-20251017-190419,69,2025-04-22 06:04:00+00:00,61341.51123790904,61345.505977119676,61329.86673640783,61330.30974736745,19797.612100337778,61227.968123406215,61118.14089070405,119.35982338700602,,,0,1,1,0
selftest-20251017-190419,70,2025-04-22 06:34:00+00:00,61330.30974736745,61367.20576282678,61179.27280898795,61186.099334615334,16830.044770276512,61219.59436564804,61124.31893105962,130.94355202746115,,,0,1,1,0
selftest-20251017-190419,71,2025-04-22 07:04:00+00:00,61186.099334615334,61193.58479222561,61044.739254592714,61059.65370638093,19646.525410411323,61187.60623379462,61118.440274270644,126.71985005656514,,,0,1,1,0
selftest-20251017-190419,72,2025-04-22 07:34:00+00:00,61059.65370638093,61097.97596094767,60945.76361953253,60959.5827607566,27875.19071651443,61142.00153918702,61103.998682133,129.19449190838608,,,0,1,1,1
selftest-20251017-190419,73,2025-04-22 08:04:00+00:00,60959.5827607566,61051.4862642225,60944.722000457055,61032.38810035385,22430.685789373405,61120.07885142039,61097.488629243984,122.75098938613311,,,0,1,1,1
selftest-20251017-190419,74,2025-04-22 08:34:00+00:00,61032.38810035385,61063.45976109733,61030.645464752175,61061.9797435726,18996.86221536066,61108.459029850834,61094.2605487284,102.28665013353904,,,0,1,1,0
selftest-20251017-190419,75,2025-04-22 09:04:00+00:00,61061.9797435726,61166.1939700396,61046.898658486854,61158.51694492795,28204.27368467604,61118.47061286626,61100.102039291996,108.41470136939824,,,0,1,1,1
selftest-20251017-190419,76,2025-04-22 09:34:00+00:00,61158.51694492795,61164.524154388644,61103.87767901406,61118.48837189545,19593.58115692873,61118.474164672094,61101.77352407413,109.99760241214297,,,0,1,1,0
selftest-20251017-190419,77,2025-04-22 10:04:00+00:00,61118.48837189545,61155.43790226562,61116.50069382211,61150.09148210094,29260.42255614389,61124.79762815787,61106.16606571293,103.6462627221538,,,0,1,1,1
selftest-20251017-190419,78,2025-04-22 10:34:00+00:00,61150.09148210094,61244.6718356262,61140.316020209604,61238.83132004022,29164.90540033433,61147.60436653434,61118.22654337905,100.12100847463911,,,0,1,1,1
selftest-20251017-190419,79,2025-04-22 11:04:00+00:00,61238.83132004022,61250.48403961815,61210.42674487712,61213.1910451735,22274.60067822703,61160.72170226218,61126.85967990582,92.31311538199328,,,0,1,1,1
selftest-20251017-190419,80,2025-04-22 11:34:00+00:00,61213.1910451735,61286.87250427831,61202.773768019,61281.355023145145,16322.34153320465,61184.848366438775,61140.9047111094,94.74076301945077,,,0,1,1,0
selftest-20251017-190419,81,2025-04-22 12:04:00+00:00,61281.355023145145,61283.29774948146,61209.71101610694,61212.48385696271,34818.360355995486,61190.37546454357,61147.41190618697,95.67844505583187,,,0,1,1,1
selftest-20251017-190419,82,2025-04-22 12:34:00+00:00,61212.48385696271,61220.33690998953,61176.90209925223,61180.27949828996,23800.341570372595,61188.356271292854,61150.39986910542,86.33007282920724,,,0,1,1,1
selftest-20251017-190419,83,2025-04-22 13:04:00+00:00,61180.27949828996,61185.17258917025,61138.03563192185,61145.8058920898,20644.879366160785,61179.84619545225,61149.982234831274,88.57990972467555,,,0,1,1,0
selftest-20251017-190419,84,2025-04-22 13:34:00+00:00,61145.8058920898,61149.12940603234,61007.53245370749,61011.79389557371,26668.158920874102,61146.23573547655,61137.41965853513,85.27019533082004,,,0,1,1,1
selftest-20251017-190419,85,2025-04-22 14:04:00+00:00,61011.79389557371,61090.022090814666,61003.163979878365,61083.418383613825,25348.138069939956,61133.672265104,61132.510451724105,80.84252199534914,,,0,1,1,1
selftest-20251017-190419,86,2025-04-22 14:34:00+00:00,61083.418383613825,61092.620787832224,61023.33717587026,61038.28966821684,28629.349301465816,61114.595745726576,61123.94492595072,74.91904132012236,,,0,1,1,1
selftest-20251017-190419,87,2025-04-22 15:04:00+00:00,61038.28966821684,61054.22654896494,61035.53195725277,61052.02256542658,19293.633350601598,61102.081109666586,61117.40652953943,68.62835045917434,,,0,1,1,0
selftest-20251017-190419,88,2025-04-22 15:34:00+00:00,61052.02256542658,61130.371521785855,61045.69699319939,61122.93408167523,23475.079309914756,61106.251704068316,61117.90903427905,72.3326527621253,,,0,1,1,1
selftest-20251017-190419,89,2025-04-22 16:04:00+00:00,61122.93408167523,61195.96518268283,61104.965781006475,61189.74525976735,17375.665188858384,61122.95041520812,61124.43960023253,70.31151634238267,,,0,1,1,0
selftest-20251017-190419,90,2025-04-22 16:34:00+00:00,61189.74525976735,61302.67789193482,61182.68173560084,61283.412699454675,25166.446020878127,61155.042872057435,61138.89170016182,74.55077926805409,,,1,1,1,1
selftest-20251017-190419,91,2025-04-22 17:04:00+00:00,61283.412699454675,61283.63202203709,61283.37911408966,61283.598328810374,21925.616294850992,61180.753963408024,61152.04684822077,71.78761494690583,,,0,1,1,0
selftest-20251017-190419,92,2025-04-22 17:34:00+00:00,61283.598328810374,61286.327358664625,61242.72700473338,61243.972561018985,23299.84182950207,61193.39768293022,61160.40373120243,67.44793912652365,,,0,1,1,1
selftest-20251017-190419,93,2025-04-22 18:04:00+00:00,61243.972561018985,61246.90053801892,61243.908338877845,61246.45683568846,21391.096333090198,61204.00951348188,61168.22674070116,64.80043229795514,,,0,1,1,0
selftest-20251017-190419,94,2025-04-22 18:34:00+00:00,61246.45683568846,61318.17991932394,61046.401160372516,61052.01961590204,20948.079193706504,61173.611533965915,61157.66245662851,78.20614820453453,,,0,1,1,0
selftest-20251017-190419,95,2025-04-22 19:04:00+00:00,61052.01961590204,61111.3493026375,60863.24312146006,60887.53174171964,18515.319791052287,61116.39557551667,61133.105118909516,90.67182304760043,,,0,1,1,0
selftest-20251017-190419,96,2025-04-22 19:34:00+00:00,60887.53174171964,60902.18582584526,60734.69037825202,60738.63741880402,25798.87184296633,61040.84394417414,61097.24441889993,99.53329710873939,,,0,1,1,1
selftest-20251017-190419,97,2025-04-22 20:04:00+00:00,60738.63741880402,60746.475721066825,60581.36579424126,60629.6423193303,29671.456656618,60958.60361920538,61054.735137120864,107.95993779282227,,,0,1,1,1
selftest-20251017-190419,98,2025-04-22 20:34:00+00:00,60629.6423193303,60715.05326188597,60608.4615946771,60690.24458454362,19705.76138810325,60904.93181227303,61021.59963234111,105.45956028453813,,,0,1,1,0
selftest-20251017-190419,99,2025-04-22 21:04:00+00:00,60690.24458454362,60703.64882590895,60571.63811992366,60592.47514278857,24605.077449136195,60842.44047837614,60982.58831510906,108.68474564518068,,,0,1,1,1
selftest-20251017-190419,100,2025-04-22 21:34:00+00:00,60592.47514278857,60603.95669177612,60551.03411180772,60558.76602750599,24015.067502252317,60785.705588202116,60944.05901623605,107.51610050278343,,,0,1,1,1
selftest-20251017-190419,101,2025-04-22 22:04:00+00:00,60558.76602750599,60754.628529876565,60551.902413734315,60728.237105715365,22062.167930856816,60774.21189170477,60924.43884255235,120.66120939064629,,,0,1,1,0
selftest-20251017-190419,102,2025-04-22 22:34:00+00:00,60728.237105715365,60732.20657345332,60696.40482645456,60697.112187322826,16231.041882883299,60758.79195082838,60903.77278298602,117.17029642009531,,,0,1,1,0
selftest-20251017-190419,103,2025-04-22 23:04:00+00:00,60697.112187322826,60805.03791435871,60681.250845882256,60798.781740158585,16978.11651158469,60766.78990869442,60894.228142728985,119.51227262010278,,,0,1,1,0
selftest-20251017-190419,104,2025-04-22 23:34:00+00:00,60798.781740158585,60825.01528342667,60666.95133404476,60697.41586139526,18841.24464239613,60752.9150992346,60876.336117153194,122.23140069495483,,,0,1,1,0
selftest-20251017-190419,105,2025-04-23 00:04:00+00:00,60697.41586139526,60701.68403085049,60681.7013041186,60684.616286800665,14359.959974189385,60739.25533674781,60858.9070416666,123.6406734652732,,,0,1,1,0
selftest-20251017-190419,106,2025-04-23 00:34:00+00:00,60684.616286800665,60709.4604180301,60572.210722554126,60581.44976232552,29190.72048035262,60707.694221863356,60833.68365263559,130.32991214703983,,,0,1,1,1
selftest-20251017-190419,107,2025-04-23 01:04:00+00:00,60581.44976232552,60584.00093286958,60550.855421329696,60552.48782176712,23707.355694737293,60676.65294184411,60808.120395283906,132.48372017552643,,,0,1,1,1
selftest-20251017-190419,108,2025-04-23 01:34:00+00:00,60552.48782176712,60680.01800453202,60549.08864731207,60666.36381585132,21894.873252065863,60674.595116645556,60795.23343351731,122.42304862327832,,,0,1,1,0
selftest-20251017-190419,109,2025-04-23 02:04:00+00:00,60666.36381585132,60674.83948053591,60369.67650527815,60468.91659017462,14213.575899791878,60633.459411351374,60765.568265940696,126.49853391472996,,,0,1,1,0
selftest-20251017-190419,110,2025-04-23 02:34:00+00:00,60468.91659017462,60541.630259619684,60446.42532762673,60533.548627625394,15294.1522585193,60613.47725460618,60744.47557154839,121.33492565756595,,,0,1,1,0
selftest-20251017-190419,111,2025-04-23 03:04:00+00:00,60533.548627625394,60587.08713103645,60528.60851173653,60574.43729663953,22016.15370809247,60605.66926301285,60729.01754655668,113.71840369144878,,,0,1,1,1
selftest-20251017-190419,112,2025-04-23 03:34:00+00:00,60574.43729663953,60598.69646123855,60513.00241565771,60514.571585626545,32666.259123540673,60587.4497275356,60709.52245919939,112.22571643230341,,,0,1,1,1
selftest-20251017-190419,113,2025-04-23 04:04:00+00:00,60514.571585626545,60534.599844215336,60347.74650841142,60351.65935685098,19154.082568165082,60540.29165339868,60676.98944989499,116.14304713363319,,,0,1,1,0
selftest-20251017-190419,114,2025-04-23 04:34:00+00:00,60351.65935685098,60377.26845951049,60348.10133058555,60372.435959680595,26180.224191258792,60506.72051465506,60649.3027689664,114.4462292019572,,,0,1,1,1
selftest-20251017-190419,115,2025-04-23 05:04:00+00:00,60372.435959680595,60383.68921653039,60307.40446877287,60320.57691753439,20010.642148956955,60469.491795230926,60619.4186006544,105.41470288876215,,,0,1,1,0
selftest-20251017-190419,116,2025-04-23 05:34:00+00:00,60320.57691753439,60364.58175427013,60311.27034163412,60360.711359525696,22271.160110289376,60447.73570808989,60595.89976055179,106.66539329142377,,,0,1,1,1
selftest-20251017-190419,117,2025-04-23 06:04:00+00:00,60360.711359525696,60376.75038547038,60355.25072785374,60375.42152389465,28083.479654398976,60433.27287125085,60575.856284492045,99.35914965858008,,,0,1,1,1
selftest-20251017-190419,118,2025-04-23 06:34:00+00:00,60375.42152389465,60587.87437677254,60352.72308174299,60580.91275970258,20553.97586513066,60462.800848941195,60576.31596405664,104.86538863341151,,,0,1,1,0
selftest-20251017-190419,119,2025-04-23 07:04:00+00:00,60580.91275970258,60582.043768194526,60561.990309019675,60564.02817748155,19186.82296297167,60483.04631464927,60575.19889254981,104.87044095076583,,,0,1,1,0
selftest-20251017-190419,120,2025-04-23 07:34:00+00:00,60564.02817748155,60580.99254764001,60447.556535412434,60452.16672115158,29249.393307616774,60476.870395949736,60564.01414969542,104.59803500445143,,,0,1,1,1
selftest-20251017-190419,121,2025-04-23 08:04:00+00:00,60452.16672115158,60489.332709760376,60448.06415025285,60485.93235564266,22228.07846104206,60478.68278788832,60556.91580478153,105.17825271642558,,,0,1,1,1
selftest-20251017-190419,122,2025-04-23 08:34:00+00:00,60485.93235564266,60528.107679877525,60480.8391614013,60524.64295120415,27398.430730245167,60487.874820551486,60553.98190900176,99.20247852044486,,,0,1,1,1
selftest-20251017-190419,123,2025-04-23 09:04:00+00:00,60524.64295120415,60734.943134528985,60488.82061722538,60701.27656518467,19205.466313490568,60530.555169478124,60567.37233229112,94.98530295229077,,,0,1,1,0
selftest-20251017-190419,124,2025-04-23 09:34:00+00:00,60701.27656518467,60818.03967841741,60698.58463295211,60814.80145789962,29182.801989816868,60587.40442716243,60589.86588916462,96.71745391460146,,,0,1,1,1
selftest-20251017-190419,125,2025-04-23 10:04:00+00:00,60814.80145789962,60877.28688050344,60811.01164570168,60870.3705034077,23265.46741315975,60643.99764241149,60615.36630864126,97.27435502187551,,,1,1,1,1
selftest-20251017-190419,126,2025-04-23 10:34:00+00:00,60870.3705034077,61099.0644707109,60821.36325594374,61060.68815580286,24027.577814277818,60727.33574508976,60655.85011292868,110.98915282089885,,,0,1,1,1
selftest-20251017-190419,127,2025-04-23 11:04:00+00:00,61060.68815580286,61100.90259936913,60890.10415568107,60927.72691313172,22614.031654887804,60767.41397869816,60680.56618567441,112.69951766976685,,,0,1,1,1
selftest-20251017-190419,128,2025-04-23 11:34:00+00:00,60927.72691313172,60944.34081770071,60856.82971966586,60861.95524515508,19908.55869843136,60786.32223198955,60697.05610017265,116.86694403476056,,,0,1,1,0
selftest-20251017-190419,129,2025-04-23 12:04:00+00:00,60861.95524515508,60865.58311717825,60754.531267658116,60761.341189249986,22019.05376861891,60781.32602344164,60702.900199179676,119.35030844637575,,,0,1,1,0
selftest-20251017-190419,130,2025-04-23 12:34:00+00:00,60761.341189249986,60765.93818028702,60723.27412669094,60726.12272459092,20160.528808106483,60770.2853636715,60705.01133785343,118.58978280066574,,,0,1,1,0
selftest-20251017-190419,131,2025-04-23 13:04:00+00:00,60726.12272459092,60744.21203279094,60526.73190342913,60571.06632523634,26686.396296089344,60730.44155598447,60692.8345185246,132.58838792532075,,,0,1,1,1
selftest-20251017-190419,132,2025-04-23 13:34:00+00:00,60571.06632523634,60703.64405891956,60568.911242603564,60660.124078753455,21149.86003212865,60716.37806053827,60689.86084218176,125.41563944578125,,,0,1,1,0
